strategy,scenario,workload,team,namespace,prompt,model,provider,real,modeled,blocked,in_tokens,out_tokens,cost_eur,latency_ms,quality_1to5,win_vs_premium,sov_violation,reroute
B1-premium-static,self-hosted-only,W4-Analytical-Agent,analytics,agent,w4-09,gpt-4o,openai-us,true,false,false,47,1,0.000128,431,5.00,,true,false
B1-premium-static,self-hosted-only,W4-Analytical-Agent,analytics,agent,w4-10,gpt-4o,openai-us,true,false,false,60,256,0.002710,2634,3.00,,true,false
B6-ours,self-hosted-only,W1-HR-Chatbot,hr,hr,w1-01,selfhosted-eu-llama,onprem-fr,false,true,false,35,80,0.000006,700,3.96,,false,true
B6-ours,self-hosted-only,W1-HR-Chatbot,hr,hr,w1-02,selfhosted-eu-llama,onprem-fr,false,true,false,35,80,0.000006,700,3.96,,false,true
B6-ours,self-hosted-only,W1-HR-Chatbot,hr,hr,w1-03,selfhosted-eu-llama,onprem-fr,false,true,false,25,80,0.000005,700,3.96,,false,true
B6-ours,self-hosted-only,W1-HR-Chatbot,hr,hr,w1-04,selfhosted-eu-llama,onprem-fr,false,true,false,27,80,0.000005,700,3.96,,false,true
B6-ours,self-hosted-only,W1-HR-Chatbot,hr,hr,w1-05,selfhosted-eu-llama,onprem-fr,false,true,false,25,80,0.000005,700,3.96,,false,true
B6-ours,self-hosted-only,W1-HR-Chatbot,hr,hr,w1-06,selfhosted-eu-llama,onprem-fr,false,true,false,30,80,0.000006,700,3.96,,false,true
B6-ours,self-hosted-only,W1-HR-Chatbot,hr,hr,w1-07,selfhosted-eu-llama,onprem-fr,false,true,false,27,80,0.000005,700,3.96,,false,true
B6-ours,self-hosted-only,W1-HR-Chatbot,hr,hr,w1-08,selfhosted-eu-llama,onprem-fr,false,true,false,23,80,0.000005,700,3.96,,false,true
B6-ours,self-hosted-only,W1-HR-Chatbot,hr,hr,w1-09,selfhosted-eu-llama,onprem-fr,false,true,false,31,80,0.000006,700,3.96,,false,true
B6-ours,self-hosted-only,W1-HR-Chatbot,hr,hr,w1-10,selfhosted-eu-llama,onprem-fr,false,true,false,32,80,0.000006,700,3.96,,false,true
B6-ours,self-hosted-only,W4-Analytical-Agent,analytics,agent,w4-01,selfhosted-eu-llama,onprem-fr,false,true,false,39,80,0.000006,700,3.96,,false,true
B6-ours,self-hosted-only,W4-Analytical-Agent,analytics,agent,w4-02,selfhosted-eu-llama,onprem-fr,false,true,false,33,80,0.000006,700,3.96,,false,true
B6-ours,self-hosted-only,W4-Analytical-Agent,analytics,agent,w4-03,selfhosted-eu-llama,onprem-fr,false,true,false,33,80,0.000006,700,3.96,,false,true
B6-ours,self-hosted-only,W4-Analytical-Agent,analytics,agent,w4-04,selfhosted-eu-llama,onprem-fr,false,true,false,30,80,0.000006,700,3.96,,false,true
B6-ours,self-hosted-only,W4-Analytical-Agent,analytics,agent,w4-05,selfhosted-eu-llama,onprem-fr,false,true,false,26,80,0.000005,700,3.96,,false,true
B6-ours,self-hosted-only,W4-Analytical-Agent,analytics,agent,w4-06,selfhosted-eu-llama,onprem-fr,false,true,false,43,80,0.000006,700,3.96,,false,true
B6-ours,self-hosted-only,W4-Analytical-Agent,analytics,agent,w4-07,selfhosted-eu-llama,onprem-fr,false,true,false,30,80,0.000006,700,3.96,,false,true
B6-ours,self-hosted-only,W4-Analytical-Agent,analytics,agent,w4-08,selfhosted-eu-llama,onprem-fr,false,true,false,15,80,0.000005,700,3.96,,false,true
B6-ours,self-hosted-only,W4-Analytical-Agent,analytics,agent,w4-09,selfhosted-eu-llama,onprem-fr,false,true,false,29,80,0.000005,700,3.96,,false,true
B6-ours,self-hosted-only,W4-Analytical-Agent,analytics,agent,w4-10,selfhosted-eu-llama,onprem-fr,false,true,false,33,80,0.000006,700,3.96,,false,true
