NAMESPACE                 LAST SEEN   TYPE      REASON                 OBJECT                                                             MESSAGE
default                   59m         Warning   QualityGateEvaluated   aiqualitygate/legal-contract-quality                               quality gate pending for legal/contract-review: 8 missing/insufficient signal(s)
default                   59m         Normal    Completed              job/quality-eval-legal-contract-quality-e71c6487ec                 Job completed
greenops-system           59m         Normal    SuccessfulCreate       replicaset/demo-prometheus-7fc44f9f78                              Created pod: demo-prometheus-7fc44f9f78-h9vsn
greenops-system           59m         Normal    SuccessfulCreate       replicaset/demo-grafana-5874d48c5                                  Created pod: demo-grafana-5874d48c5-4xd6b
greenops-system           59m         Normal    Scheduled              pod/demo-grafana-5874d48c5-4xd6b                                   Successfully assigned greenops-system/demo-grafana-5874d48c5-4xd6b to greenops-control-plane
greenops-system           59m         Normal    Scheduled              pod/demo-prometheus-7fc44f9f78-h9vsn                               Successfully assigned greenops-system/demo-prometheus-7fc44f9f78-h9vsn to greenops-control-plane
greenops-system           59m         Normal    ScalingReplicaSet      deployment/demo-prometheus                                         Scaled up replica set demo-prometheus-7fc44f9f78 from 0 to 1
greenops-system           59m         Normal    ScalingReplicaSet      deployment/demo-grafana                                            Scaled up replica set demo-grafana-5874d48c5 from 0 to 1
default                   59m         Normal    ReportGenerated        aifinopsreport/ai-report-all                                       Total cost 0.00 EUR over 13 requests
greenops-system           59m         Normal    Created                pod/demo-grafana-5874d48c5-4xd6b                                   Container created
greenops-system           59m         Normal    Pulled                 pod/demo-grafana-5874d48c5-4xd6b                                   Container image "grafana-radar:11.2.2" already present on machine and can be accessed by the pod
greenops-system           59m         Normal    Started                pod/demo-grafana-5874d48c5-4xd6b                                   Container started
greenops-system           59m         Normal    Pulling                pod/demo-prometheus-7fc44f9f78-h9vsn                               Pulling image "prom/prometheus:v2.55.1"
greenops-system           58m         Normal    Pulled                 pod/demo-prometheus-7fc44f9f78-h9vsn                               Successfully pulled image "prom/prometheus:v2.55.1" in 15.663s (15.663s including waiting). Image size: 114286128 bytes.
greenops-system           58m         Normal    Started                pod/demo-prometheus-7fc44f9f78-h9vsn                               Container started
greenops-system           58m         Normal    Created                pod/demo-prometheus-7fc44f9f78-h9vsn                               Container created
kube-system               58m         Normal    ScalingReplicaSet      deployment/tetragon-operator                                       Scaled up replica set tetragon-operator-7c9f964ff5 from 0 to 1
kube-system               58m         Normal    SuccessfulCreate       replicaset/tetragon-operator-7c9f964ff5                            Created pod: tetragon-operator-7c9f964ff5-54hlw
kube-system               58m         Normal    Scheduled              pod/tetragon-pvmjr                                                 Successfully assigned kube-system/tetragon-pvmjr to greenops-control-plane
kube-system               58m         Normal    Scheduled              pod/tetragon-operator-7c9f964ff5-54hlw                             Successfully assigned kube-system/tetragon-operator-7c9f964ff5-54hlw to greenops-control-plane
kube-system               58m         Normal    Pulling                pod/tetragon-pvmjr                                                 Pulling image "quay.io/cilium/hubble-export-stdout:v1.1.1"
kube-system               58m         Normal    SuccessfulCreate       daemonset/tetragon                                                 Created pod: tetragon-pvmjr
kube-system               58m         Normal    Pulling                pod/tetragon-operator-7c9f964ff5-54hlw                             Pulling image "quay.io/cilium/tetragon-operator:v1.7.0"
kube-system               58m         Normal    Created                pod/tetragon-pvmjr                                                 Container created
kube-system               58m         Normal    Pulled                 pod/tetragon-pvmjr                                                 Successfully pulled image "quay.io/cilium/hubble-export-stdout:v1.1.1" in 3.837s (3.837s including waiting). Image size: 1527921 bytes.
kube-system               58m         Normal    Started                pod/tetragon-pvmjr                                                 Container started
kube-system               58m         Normal    Pulling                pod/tetragon-pvmjr                                                 Pulling image "quay.io/cilium/tetragon:v1.7.0"
kube-system               58m         Normal    Created                pod/tetragon-operator-7c9f964ff5-54hlw                             Container created
kube-system               58m         Normal    Started                pod/tetragon-operator-7c9f964ff5-54hlw                             Container started
kube-system               58m         Normal    Pulled                 pod/tetragon-operator-7c9f964ff5-54hlw                             Successfully pulled image "quay.io/cilium/tetragon-operator:v1.7.0" in 3.82s (7.574s including waiting). Image size: 16250700 bytes.
kube-system               58m         Normal    Pulled                 pod/tetragon-pvmjr                                                 Successfully pulled image "quay.io/cilium/tetragon:v1.7.0" in 9.73s (13.27s including waiting). Image size: 87873656 bytes.
kube-system               58m         Normal    Created                pod/tetragon-pvmjr                                                 Container created
kube-system               58m         Normal    Started                pod/tetragon-pvmjr                                                 Container started
default                   58m         Normal    ReportGenerated        aifinopsreport/ai-report-all                                       Total cost 0.01 EUR over 26 requests
default                   56m         Normal    Scheduled              pod/gateway-metrics-check-1782192016199634202                      Successfully assigned default/gateway-metrics-check-1782192016199634202 to greenops-control-plane
default                   56m         Normal    Started                pod/gateway-metrics-check-1782192016199634202                      Container started
default                   56m         Normal    Created                pod/gateway-metrics-check-1782192016199634202                      Container created
default                   56m         Normal    Pulled                 pod/gateway-metrics-check-1782192016199634202                      Container image "curlimages/curl:8.10.1" already present on machine and can be accessed by the pod
default                   56m         Normal    Scheduled              pod/metrics-scrape                                                 Successfully assigned default/metrics-scrape to greenops-control-plane
default                   56m         Normal    Created                pod/metrics-scrape                                                 Container created
default                   56m         Normal    Pulled                 pod/metrics-scrape                                                 Container image "curlimages/curl:8.10.1" already present on machine and can be accessed by the pod
default                   56m         Normal    Started                pod/metrics-scrape                                                 Container started
default                   56m         Normal    Scheduled              pod/operator-metrics-scrape                                        Successfully assigned default/operator-metrics-scrape to greenops-control-plane
default                   56m         Normal    Created                pod/operator-metrics-scrape                                        Container created
default                   56m         Normal    Pulled                 pod/operator-metrics-scrape                                        Container image "curlimages/curl:8.10.1" already present on machine and can be accessed by the pod
default                   56m         Normal    Started                pod/operator-metrics-scrape                                        Container started
default                   56m         Normal    Scheduled              pod/gateway-metrics-debug-1782192053566572531                      Successfully assigned default/gateway-metrics-debug-1782192053566572531 to greenops-control-plane
default                   56m         Normal    Created                pod/gateway-metrics-debug-1782192053566572531                      Container created
default                   56m         Normal    Pulled                 pod/gateway-metrics-debug-1782192053566572531                      Container image "curlimages/curl:8.10.1" already present on machine and can be accessed by the pod
default                   56m         Normal    Started                pod/gateway-metrics-debug-1782192053566572531                      Container started
default                   55m         Normal    QualityGateEvaluated   aiqualitygate/marketing-content-quality                            quality gate passed for marketing/content-writer: candidate "mistral-large-latest" can be considered safe
default                   55m         Normal    QualityGateEvaluated   aiqualitygate/finance-risk-assistant-quality                       quality gate passed for finance/risk-assistant: candidate "mistral-large-latest" can be considered safe
default                   55m         Normal    QualityGateEvaluated   aiqualitygate/rh-chatbot-quality                                   quality gate passed for rh/chatbot-rh: candidate "gpt-france-mini" can be considered safe
default                   55m         Normal    QualityGateEvaluated   aiqualitygate/legal-contract-quality                               quality gate passed for legal/contract-review: candidate "mistral-large-latest" can be considered safe
default                   55m         Normal    Scheduled              pod/gateway-metrics-debug-1782192069707939066                      Successfully assigned default/gateway-metrics-debug-1782192069707939066 to greenops-control-plane
default                   55m         Normal    Pulled                 pod/gateway-metrics-debug-1782192069707939066                      Container image "curlimages/curl:8.10.1" already present on machine and can be accessed by the pod
default                   55m         Normal    Created                pod/gateway-metrics-debug-1782192069707939066                      Container created
default                   55m         Normal    Started                pod/gateway-metrics-debug-1782192069707939066                      Container started
default                   55m         Normal    ReportGenerated        aifinopsreport/ai-report-all                                       Total cost 0.01 EUR over 28 requests
